id,GenTauID,RecoTauID
74510,2,2
74511,1,11
74520,1,1
74521,-13,-13
74530,1,1
74531,-11,-11
74540,1,1
74541,-13,-13
74550,-11,-11
74551,3,2
74560,10,11
74561,10,10
74570,-13,0
74571,1,1
74580,-11,-11
74581,0,0
74590,-11,-11
74591,0,0
74600,0,0
74601,10,10
74610,-11,-11
74611,1,1
74620,1,1
74621,11,11
74630,-13,-13
74631,-13,-13
74640,-13,-13
74641,10,11
74650,0,0
74651,-13,-13
74660,-13,-13
74661,2,2
74670,-11,-11
74671,1,2
74680,10,11
74681,1,1
74690,2,2
74691,1,1
74700,0,0
74701,1,1
74710,-13,-13
74711,2,2
74720,2,2
74721,1,1
74730,-13,-13
74731,1,1
74740,1,1
74741,1,1
74750,10,10
74751,-11,-11
74760,10,11
74761,-13,-13
74770,0,1
74771,-11,-11
74780,-13,-13
74781,10,10
74790,0,0
74791,1,1
74800,0,0
74801,2,11
74810,1,11
74811,-11,-11
74820,1,2
74821,0,0
74830,1,1
74831,-11,-11
74840,1,1
74841,-11,-11
74850,-13,-13
74851,11,11
74860,2,2
74861,-11,-11
74870,1,1
74871,1,1
74880,-13,-13
74881,10,10
74890,0,1
74891,1,1
74900,0,0
74901,-11,-11
74910,-11,-11
74911,1,1
74920,10,11
74921,1,1
74930,-13,-13
74931,-13,-13
74940,-13,-13
74941,1,2
74950,10,10
74951,0,0
74960,11,11
74961,-11,-11
74970,-13,-13
74971,10,1
74980,-13,-13
74981,-13,-13
74990,-11,-11
74991,11,11
75000,0,0
75001,10,10
75010,1,1
75011,0,0
75020,1,1
75021,1,-333
75030,2,11
75031,-11,-11
75040,-11,-11
75041,-11,-11
75050,-13,1
75051,10,10
75060,-13,-13
75061,2,2
75070,-11,-11
75071,1,1
75080,-11,-11
75081,0,0
75090,-13,-13
75091,1,1
75100,1,1
75101,-13,-13
75110,10,10
75111,2,1
75120,2,2
75121,10,10
75130,-13,-13
75131,10,10
75140,0,0
75141,1,0
75150,-11,-11
75151,0,0
75160,-13,-11
75161,10,11
75170,-13,-13
75171,10,10
75180,1,1
75181,2,1
75190,-11,-11
75191,-13,-13
75200,0,0
75201,0,0
75210,1,1
75211,1,1
75220,0,0
75221,0,0
75230,10,10
75231,-11,-11
75240,2,2
75241,-11,0
75250,1,1
75251,-13,-13
75260,2,2
75261,-13,0
75270,-11,-11
75271,-13,-13
75280,1,1
75281,10,10
75290,-13,-13
75291,1,11
75300,3,2
75301,1,1
75310,1,1
75311,-13,-13
75320,1,1
75321,1,1
75330,11,11
75331,10,11
75340,2,11
75341,-11,-11
75350,12,10
75351,2,1
75360,-11,-11
75361,1,2
75370,10,10
75371,1,1
75380,10,10
75381,1,1
75390,-13,-13
75391,3,2
75400,-13,-13
75401,1,1
75410,1,11
75411,2,1
75420,1,1
75421,1,1
75430,1,1
75431,-11,1
75440,1,1
75441,2,2
75450,2,1
75451,-11,-11
75460,-13,0
75461,2,1
75470,10,10
75471,11,10
75480,11,11
75481,-11,-11
75490,1,1
75491,-13,-13
75500,1,1
75501,10,10
75510,10,10
75511,1,1
75520,2,1
75521,2,2
75530,1,1
75531,-13,-13
75540,-13,-13
75541,11,1
75550,1,11
75551,0,1
75560,-11,-11
75561,1,1
75570,-11,-11
75571,-11,-11
75580,-11,-11
75581,10,11
75590,10,10
75591,0,1
75600,1,1
75601,-11,-11
75610,1,1
75611,1,1
75620,-13,-13
75621,1,1
75630,1,11
75631,1,1
75640,10,10
75641,2,1
75650,-13,-13
75651,1,1
75660,1,1
75661,1,1
75670,2,2
75671,0,0
75680,1,1
75681,1,10
75690,0,0
75691,-11,-11
75700,10,11
75701,2,1
75710,2,2
75711,-11,-11
75720,1,1
75721,1,1
75730,10,10
75731,-13,-13
75740,1,2
75741,-13,-13
75750,0,0
75751,0,0
75760,10,11
75761,1,1
75770,1,1
75771,-13,-13
75780,-11,-11
75781,-11,-333
75790,1,11
75791,-13,-13
75800,-11,-11
75801,-11,-11
75810,-11,-11
75811,-13,-13
75820,2,1
75821,0,10
75830,2,11
75831,-11,-11
75840,1,1
75841,-13,-13
75850,1,1
75851,-13,-13
75860,1,2
75861,1,1
75870,10,11
75871,4,11
75880,-13,-13
75881,-13,-13
75890,10,11
75891,2,2
75900,-13,-13
75901,10,10
75910,0,0
75911,0,0
75920,-11,-11
75921,0,1
75930,-11,-11
75931,-11,-333
75940,0,0
75941,-11,-11
75950,10,10
75951,1,0
75960,10,10
75961,0,0
75970,10,10
75971,0,0
75980,-11,-11
75981,-11,-11
75990,-13,-13
75991,-13,-13
76000,0,0
76001,1,1
76010,-11,1
76011,11,1
76020,0,0
76021,1,1
76030,1,1
76031,0,0
76040,0,1
76041,10,10
76050,-13,-13
76051,0,10
76060,-13,-13
76061,1,0
76070,-13,-13
76071,1,1
76080,0,-13
76081,0,0
76090,-11,-11
76091,0,1
76100,1,1
76101,10,10
76110,10,10
76111,1,1
76120,-13,-13
76121,1,1
76130,2,2
76131,0,0
76140,1,1
76141,1,1
76150,-13,-13
76151,0,1
76160,10,10
76161,-11,-11
76170,1,1
76171,2,2
76180,1,1
76181,1,1
76190,2,1
76191,2,1
76200,10,10
76201,1,1
76210,-11,-11
76211,2,1
76220,1,1
76221,1,1
76230,-13,-13
76231,2,1
76240,2,2
76241,1,1
76250,1,1
76251,1,1
76260,11,11
76261,1,1
76270,-11,-11
76271,-13,-13
76280,0,0
76281,-11,-11
76290,1,1
76291,2,2
76300,-13,-13
76301,1,1
76310,0,0
76311,1,1
76320,-11,-11
76321,1,2
76330,10,10
76331,0,0
76340,1,1
76341,-13,-13
76350,0,0
76351,11,11
76360,2,11
76361,1,1
76370,11,1
76371,-11,-11
76380,-11,-11
76381,1,1
76390,-11,-11
76391,0,0
76400,1,1
76401,0,0
76410,1,1
76411,2,1
76420,1,1
76421,-11,-333
76430,2,2
76431,-11,-11
76440,-11,-11
76441,1,2
76450,10,10
76451,0,0
76460,1,1
76461,2,1
76470,2,2
76471,-11,-11
76480,0,0
76481,-13,-13
76490,1,1
76491,1,1
76500,-13,-13
76501,2,2
76510,2,10
76511,11,11
76520,1,1
76521,1,1
76530,10,10
76531,-13,-13
76540,10,10
76541,10,11
76550,-13,-13
76551,2,1
76560,1,1
76561,-11,-11
76570,-13,-13
76571,2,1
76580,1,11
76581,1,1
76590,2,1
76591,1,-11
76600,1,1
76601,-13,-13
76610,-13,-13
76611,-13,-13
76620,10,10
76621,1,1
76630,10,10
76631,1,1
76640,1,1
76641,-11,-11
76650,1,2
76651,1,1
76660,-13,-13
76661,-11,-11
76670,1,1
76671,10,11
76680,2,1
76681,0,0
76690,0,-11
76691,11,11
76700,-11,-11
76701,0,0
76710,1,1
76711,-11,-11
76720,2,2
76721,10,10
76730,1,1
76731,-11,-11
76740,-13,-13
76741,0,0
76750,1,1
76751,0,10
76760,-11,-11
76761,-13,-13
76770,11,11
76771,-11,-11
76780,-13,-13
76781,-13,-13
76790,-13,-13
76791,2,2
76800,2,1
76801,11,1
76810,0,1
76811,1,1
76820,-11,-11
76821,-13,-333
76830,0,-13
76831,1,1
76840,11,10
76841,-11,-11
76850,0,0
76851,1,-333
76860,-11,-11
76861,-13,-13
76870,-13,0
76871,11,10
76880,11,11
76881,1,1
76890,10,10
76891,1,1
76900,10,10
76901,-13,-13
76910,1,1
76911,0,0
76920,1,1
76921,1,1
76930,-13,-13
76931,1,1
76940,11,11
76941,2,11
76950,1,1
76951,0,0
76960,-13,-13
76961,1,1
76970,1,1
76971,-11,-11
76980,10,11
76981,0,0
76990,-11,-13
76991,1,1
77000,10,10
77001,-13,-13
77010,1,11
77011,11,10
77020,-11,-11
77021,1,1
77030,1,1
77031,11,11
77040,-13,-13
77041,-13,-13
77050,1,1
77051,1,1
77060,12,11
77061,-13,-13
77070,3,2
77071,2,2
77080,1,0
77081,1,1
77090,10,11
77091,2,2
77100,-11,-11
77101,0,0
77110,-11,-11
77111,1,1
77120,-11,-13
77121,-11,-11
77130,-13,-13
77131,-13,-13
77140,-13,-13
77141,10,10
77150,1,1
77151,1,1
77160,0,1
77161,1,1
77170,1,1
77171,1,1
77180,1,1
77181,-13,-13
77190,2,2
77191,1,1
77200,2,1
77201,1,1
77210,10,10
77211,1,1
77220,0,0
77221,12,11
77230,-13,-13
77231,-11,-11
77240,2,2
77241,0,0
77250,2,2
77251,-13,-13
77260,0,0
77261,-13,-13
77270,-11,-11
77271,1,-11
77280,-11,-11
77281,-13,-333
77290,-11,-11
77291,1,0
77300,0,0
77301,-13,1
77310,-13,-13
77311,-11,-11
77320,-13,-13
77321,1,1
77330,1,1
77331,-13,-13
77340,11,11
77341,2,2
77350,0,0
77351,11,11
77360,1,1
77361,-13,-13
77370,2,1
77371,1,1
77380,10,10
77381,-13,1
77390,2,2
77391,0,0
77400,-13,-13
77401,11,10
77410,-11,-11
77411,11,10
77420,-11,-11
77421,-13,-13
77430,0,-11
77431,1,1
77440,0,0
77441,11,10
77450,2,2
77451,1,11
77460,1,1
77461,-13,-13
77470,11,11
77471,1,1
77480,2,1
77481,1,1
77490,10,10
77491,1,1
77500,0,0
77501,1,1
77510,11,11
77511,1,11
77520,-13,-13
77521,0,0
77530,1,1
77531,-11,-11
77540,-13,-13
77541,-13,-13
77550,-13,-13
77551,-11,-11
77560,2,1
77561,-13,-13
77570,0,1
77571,1,1
77580,11,10
77581,-13,-13
77590,-11,-11
77591,-11,-11
77600,-11,-11
77601,1,1
77610,1,1
77611,10,10
77620,-11,-11
77621,1,1
77630,2,2
77631,0,0
77640,-13,-13
77641,10,10
77650,-11,-11
77651,-11,-11
77660,-13,-13
77661,1,1
77670,10,1
77671,1,2
77680,-13,-13
77681,1,1
77690,-13,-13
77691,2,11
77700,10,10
77701,-11,-333
77710,-13,-13
77711,1,2
77720,-13,-13
77721,1,1
77730,2,1
77731,11,11
77740,1,1
77741,-13,-13
77750,-11,-11
77751,-11,1
77760,2,1
77761,-11,-11
77770,1,1
77771,3,2
77780,2,11
77781,0,0
77790,-11,-11
77791,10,10
77800,-13,-13
77801,2,1
77810,2,2
77811,10,10
77820,-13,-13
77821,11,10
77830,0,0
77831,11,10
77840,-13,-13
77841,10,10
77850,0,0
77851,1,1
77860,-11,-11
77861,-11,1
77870,1,2
77871,-13,-13
77880,1,2
77881,11,11
77890,-13,0
77891,-11,-11
77900,10,10
77901,-13,-13
77910,0,0
77911,2,2
77920,11,11
77921,-11,-11
77930,10,11
77931,-11,-11
77940,2,2
77941,-13,-13
77950,1,1
77951,2,10
77960,10,10
77961,0,1
77970,-13,-13
77971,11,11
77980,1,1
77981,0,1
77990,-11,-11
77991,-13,-13
78000,1,1
78001,-11,-11
78010,-11,-11
78011,-13,-13
78020,0,0
78021,-13,-13
78030,1,1
78031,1,1
78040,-13,-13
78041,10,1
78050,-13,-13
78051,0,0
78060,10,10
78061,1,1
78070,-11,-11
78071,10,10
78080,2,2
78081,0,0
78090,-11,-11
78091,2,2
78100,1,1
78101,-13,-13
78110,-11,-11
78111,-13,-13
78120,0,0
78121,-13,-13
78130,-13,-13
78131,-13,-13
78140,-13,-13
78141,-13,-13
78150,-11,-11
78151,-13,-13
78160,1,0
78161,0,0
78170,0,0
78171,-13,-13
78180,-11,-11
78181,11,11
78190,1,2
78191,10,10
78200,10,10
78201,-13,-13
78210,1,1
78211,-13,-13
78220,10,10
78221,1,1
78230,0,0
78231,1,1
78240,-13,-13
78241,1,11
78250,2,2
78251,11,11
78260,0,0
78261,-11,-11
78270,-13,-13
78271,1,0
78280,1,1
78281,11,11
78290,-11,-11
78291,2,2
78300,-11,-11
78301,11,11
78310,11,11
78311,2,1
78320,-13,-13
78321,11,10
78330,-13,-13
78331,-11,-13
78340,10,10
78341,1,1
78350,0,0
78351,0,0
78360,1,10
78361,-11,-11
78370,10,10
78371,11,11
78380,2,2
78381,-13,-13
78390,-13,-13
78391,-13,-13
78400,-13,-13
78401,-13,-13
78410,-13,-13
78411,0,0
78420,11,11
78421,1,1
78430,2,2
78431,10,11
78440,-13,-13
78441,-11,-11
78450,-13,-13
78451,-13,1
78460,0,0
78461,-13,-13
78470,-11,1
78471,10,10
78480,-13,-13
78481,-13,-13
78490,-13,-13
78491,10,10
78500,1,1
78501,-13,-13
78510,-11,-11
78511,-11,-11
78520,-11,-222
78521,0,1
78530,0,0
78531,12,10
78540,1,-11
78541,-13,-13
78550,10,10
78551,-13,-11
78560,-13,1
78561,-11,-11
78570,-11,-11
78571,1,11
78580,-13,-13
78581,-11,-11
78590,-13,-13
78591,11,11
78600,1,1
78601,1,1
78610,0,0
78611,-13,-13
78620,2,1
78621,-13,-13
78630,12,11
78631,0,0
78640,1,1
78641,-11,-11
78650,2,2
78651,-13,-13
78660,1,1
78661,11,10
78670,-11,1
78671,-11,-11
78680,10,10
78681,-11,1
78690,-13,-13
78691,1,1
78700,0,-11
78701,2,2
78710,-13,-13
78711,-13,-13
78720,-11,-11
78721,0,0
78730,10,11
78731,11,11
78740,2,1
78741,2,11
78750,-13,-333
78751,1,10
78760,2,2
78761,-13,-13
78770,1,1
78771,1,1
78780,2,1
78781,1,1
78790,-13,-13
78791,1,1
78800,10,10
78801,2,2
78810,0,0
78811,1,1
78820,-11,-11
78821,2,2
78830,-13,-13
78831,1,1
78840,0,0
78841,10,10
78850,0,0
78851,1,1
78860,1,1
78861,1,10
78870,-13,-13
78871,-11,-11
78880,10,10
78881,2,1
78890,-13,-13
78891,2,2
78900,-11,-11
78901,-13,-13
78910,1,1
78911,11,11
78920,0,0
78921,-13,-13
78930,0,0
78931,2,11
78940,1,-11
78941,-11,-11
78950,10,11
78951,11,10
78960,-11,-11
78961,-11,-11
78970,11,1
78971,1,1
78980,-11,-11
78981,0,0
78990,-13,-13
78991,-11,-11
79000,10,11
79001,-13,-13
79010,-11,-11
79011,2,1
79020,0,1
79021,-11,-11
79030,1,1
79031,0,10
79040,1,1
79041,1,1
79050,0,1
79051,10,10
79060,0,0
79061,1,2
79070,-11,-11
79071,0,0
79080,1,1
79081,-13,-13
79090,4,2
79091,-13,-13
79100,2,2
79101,-11,-11
79110,10,10
79111,1,2
79120,0,1
79121,-11,-11
79130,10,10
79131,1,1
79140,10,10
79141,-13,-13
79150,-11,-11
79151,1,1
79160,2,2
79161,10,11
79170,1,2
79171,12,11
79180,2,2
79181,11,11
79190,1,10
79191,-13,-13
79200,1,1
79201,-13,1
79210,-11,-11
79211,-13,-13
79220,1,1
79221,1,1
79230,-11,-11
79231,1,2
79240,11,11
79241,2,1
79250,0,0
79251,0,0
79260,-13,-13
79261,-11,-11
79270,-11,-11
79271,10,10
79280,1,1
79281,0,-333
79290,1,1
79291,1,1
79300,-11,-11
79301,2,1
79310,1,1
79311,1,1
79320,-13,-13
79321,1,11
79330,-11,-11
79331,1,1
79340,1,1
79341,-11,-13
79350,2,11
79351,-11,-11
79360,2,11
79361,1,1
79370,0,0
79371,10,10
79380,0,-13
79381,-11,-11
79390,0,0
79391,2,11
79400,-11,-11
79401,-13,-333
79410,1,1
79411,-11,-11
79420,-11,-11
79421,10,10
79430,-11,-11
79431,1,11
79440,1,1
79441,-11,-11
79450,-13,-13
79451,1,1
79460,2,-11
79461,-13,-13
79470,1,1
79471,1,1
79480,-13,-13
79481,-11,-11
79490,-11,-11
79491,-13,-13
79500,11,11
79501,2,1
79510,-13,-13
79511,-13,-13
79520,-11,-11
79521,-13,-13
79530,0,0
79531,-13,-13
79540,-11,-11
79541,1,1
79550,-13,-13
79551,1,-333
79560,-11,-11
79561,-11,-11
79570,-11,1
79571,1,1
79580,-11,-11
79581,10,10
79590,1,1
79591,-13,-13
79600,1,1
79601,1,1
79610,-13,-13
79611,1,1
79620,0,0
79621,-11,-333
79630,1,1
79631,11,10
79640,11,11
79641,1,1
79650,0,0
79651,-11,-11
79660,10,10
79661,2,2
79670,-13,-13
79671,1,1
79680,11,11
79681,10,10
79690,2,2
79691,-13,-13
79700,0,0
79701,-11,-11
79710,1,10
79711,-13,-13
79720,10,10
79721,2,1
79730,0,0
79731,1,10
79740,1,1
79741,-11,-11
79750,-13,-13
79751,-13,-13
79760,1,1
79761,1,1
79770,1,1
79771,1,1
79780,2,2
79781,-11,-11
79790,1,1
79791,-11,-11
79800,11,11
79801,-11,-11
79810,-11,-11
79811,-13,-13
79820,-13,-13
79821,0,0
79830,2,1
79831,0,0
79840,1,1
79841,1,1
79850,-13,-13
79851,1,1
79860,1,1
79861,10,10
79870,1,1
79871,10,10
79880,10,10
79881,0,0
79890,0,1
79891,1,1
79900,-13,-13
79901,0,0
79910,0,10
79911,-13,-13
79920,1,1
79921,10,10
79930,10,11
79931,1,1
79940,-11,-333
79941,-13,-13
79950,-11,-11
79951,-13,-13
79960,-13,-13
79961,-11,-11
79970,11,11
79971,1,1
79980,-13,-13
79981,-11,-11
79990,10,10
79991,-11,-11
80000,1,1
80001,3,2
80010,0,0
80011,-13,-13
80020,-11,-11
80021,1,1
80030,0,1
80031,1,1
80040,-13,-13
80041,1,-11
80050,-13,-13
80051,-11,-11
80060,0,-333
80061,10,10
80070,-11,-11
80071,10,11
80080,1,11
80081,-13,-13
80090,1,1
80091,1,1
80100,3,11
80101,1,1
80110,0,1
80111,-13,-13
80120,-13,-13
80121,-11,-11
80130,1,1
80131,-11,-11
80140,0,1
80141,-11,1
80150,1,2
80151,-11,-11
80160,-13,-13
80161,2,11
80170,1,2
80171,-11,-11
80180,-13,-13
80181,2,2
80190,2,1
80191,1,1
80200,-13,-13
80201,-13,-13
80210,-13,-13
80211,2,2
80220,1,-11
80221,2,2
80230,10,10
80231,1,-333
80240,-13,-13
80241,-11,-11
80250,-11,-11
80251,1,1
80260,-13,-13
80261,-13,-11
80270,-11,-11
80271,2,11
80280,1,1
80281,1,1
80290,-11,-11
80291,1,1
80300,2,1
80301,1,1
80310,-11,-11
80311,1,2
80320,0,0
80321,10,11
80330,-11,-11
80331,-11,-11
80340,1,1
80341,-13,-13
80350,-13,-13
80351,0,0
80360,-11,-11
80361,1,1
80370,1,1
80371,2,2
80380,0,0
80381,1,1
80390,-13,-13
80391,1,1
80400,3,11
80401,2,2
80410,-13,-13
80411,1,1
80420,0,0
80421,2,1
80430,1,11
80431,-11,-11
80440,1,1
80441,0,1
80450,11,1
80451,-13,-13
80460,1,1
80461,-13,-13
80470,0,0
80471,-13,-13
80480,-11,-11
80481,10,10
80490,-11,-11
80491,10,10
80500,-13,-13
80501,-13,-13
80510,-13,-13
80511,1,1
80520,-11,-11
80521,1,1
80530,0,0
80531,0,0
80540,-13,-13
80541,-11,-11
80550,11,11
80551,1,1
80560,1,1
80561,-13,-13
80570,-13,-13
80571,2,1
80580,1,1
80581,0,1
80590,10,10
80591,10,10
80600,1,2
80601,1,1
80610,-11,1
80611,0,0
80620,1,1
80621,-11,-11
80630,-13,-13
80631,-11,-11
80640,-13,-13
80641,11,11
80650,-11,-11
80651,-11,-11
80660,-11,-13
80661,-13,-13
80670,-13,-13
80671,1,1
80680,-13,-13
80681,-11,-11
80690,10,10
80691,-11,-11
80700,10,10
80701,10,10
80710,10,11
80711,10,11
80720,0,0
80721,1,1
80730,0,0
80731,2,1
80740,-13,-13
80741,-11,-11
80750,-11,-11
80751,-11,-11
80760,-13,-13
80761,-11,-11
80770,2,2
80771,-13,-13
80780,2,2
80781,-13,-13
80790,0,0
80791,0,0
80800,-13,-13
80801,0,0
80810,0,0
80811,1,1
80820,2,11
80821,11,10
80830,1,1
80831,0,0
80840,-11,-333
80841,0,0
80850,-13,-13
80851,1,1
80860,10,11
80861,-13,-13
80870,-13,1
80871,0,0
80880,-13,-13
80881,-1,11
80890,1,1
80891,0,0
80900,0,0
80901,0,10
80910,-11,-11
80911,10,10
80920,2,1
80921,10,11
80930,1,1
80931,-11,-11
80940,2,2
80941,-13,-13
80950,-11,-11
80951,0,0
80960,1,11
80961,10,10
80970,2,1
80971,-11,-333
80980,2,2
80981,2,2
80990,-13,-13
80991,11,11
81000,1,2
81001,1,1
81010,0,0
81011,1,1
81020,0,0
81021,11,10
81030,1,1
81031,11,10
81040,2,2
81041,1,1
81050,-11,-11
81051,10,10
81060,1,1
81061,-13,-13
81070,-11,-11
81071,0,0
81080,10,10
81081,1,1
81090,-11,-11
81091,1,1
81100,-11,-11
81101,-13,-13
81110,0,0
81111,0,2
81120,1,1
81121,-13,0
81130,10,11
81131,-13,-13
81140,-11,-11
81141,2,1
81150,1,1
81151,-11,-11
81160,2,10
81161,1,1
81170,-11,-11
81171,11,10
81180,1,0
81181,2,11
81190,2,2
81191,1,1
81200,1,1
81201,-11,-11
81210,1,1
81211,0,0
81220,-11,1
81221,-13,-13
81230,-13,-13
81231,1,1
81240,11,11
81241,10,10
81250,1,1
81251,1,1
81260,-13,-13
81261,10,10
81270,1,1
81271,10,11
81280,1,1
81281,0,0
81290,1,1
81291,10,10
81300,10,10
81301,2,2
81310,1,1
81311,2,2
81320,-13,10
81321,1,1
81330,1,1
81331,-11,1
81340,1,1
81341,2,1
81350,-13,-13
81351,-13,-13
81360,1,1
81361,2,10
81370,3,2
81371,0,0
81380,11,11
81381,-11,0
81390,-11,-11
81391,0,10
81400,1,1
81401,1,1
81410,-11,-11
81411,0,0
81420,10,10
81421,-11,-11
81430,-13,-13
81431,-11,-11
81440,10,10
81441,1,1
81450,0,0
81451,1,1
81460,-13,-13
81461,-11,-13
81470,0,0
81471,0,0
81480,-11,-11
81481,10,10
81490,-13,-13
81491,1,1
81500,1,1
81501,1,1
81510,11,11
81511,2,2
81520,1,1
81521,-11,-11
81530,2,2
81531,1,0
81540,-13,-13
81541,1,1
81550,1,1
81551,2,2
81560,-13,-13
81561,10,10
81570,2,1
81571,1,1
81580,0,0
81581,-11,-11
81590,11,11
81591,2,2
81600,1,1
81601,0,1
81610,0,0
81611,1,1
81620,0,0
81621,-13,-13
81630,-13,-13
81631,-11,-11
81640,-11,1
81641,-13,-13
81650,-13,-13
81651,-11,-11
81660,4,2
81661,-11,-11
81670,-13,-13
81671,1,1
81680,3,2
81681,2,11
81690,10,11
81691,11,11
81700,11,11
81701,0,11
81710,0,0
81711,0,0
81720,-11,-11
81721,-11,-11
81730,10,10
81731,-11,-11
81740,-13,0
81741,11,11
81750,1,2
81751,1,1
81760,11,10
81761,11,10
81770,10,10
81771,0,1
81780,10,10
81781,0,0
81790,1,1
81791,1,1
81800,0,0
81801,1,1
81810,-13,-13
81811,-13,-13
81820,11,11
81821,2,2
81830,-11,-11
81831,-13,-13
81840,-11,-11
81841,-13,-13
81850,1,1
81851,2,1
81860,11,11
81861,0,10
81870,-13,-13
81871,-11,1
81880,0,0
81881,-13,-13
81890,11,11
81891,2,1
81900,-11,-11
81901,1,1
81910,1,1
81911,1,1
81920,0,1
81921,-13,-13
81930,-13,-13
81931,3,2
81940,1,1
81941,-11,-11
81950,2,2
81951,0,0
81960,2,2
81961,1,10
81970,1,2
81971,0,0
81980,2,2
81981,1,1
81990,2,2
81991,-11,-11
82000,-11,-11
82001,-13,-13
82010,-11,-11
82011,2,2
82020,1,1
82021,1,1
82030,2,2
82031,-13,-13
82040,-13,-13
82041,-13,-13
82050,11,11
82051,1,1
82060,-11,-11
82061,-13,-13
82070,11,10
82071,11,10
82080,-11,1
82081,1,10
82090,-13,-13
82091,10,11
82100,10,10
82101,0,1
82110,0,-11
82111,1,1
82120,10,10
82121,2,1
82130,10,11
82131,-11,-11
82140,2,2
82141,0,0
82150,1,1
82151,1,1
82160,1,1
82161,1,1
82170,11,2
82171,-11,-11
82180,2,1
82181,2,2
82190,2,-333
82191,-13,-13
82200,1,1
82201,-11,-11
82210,0,0
82211,-11,-11
82220,0,0
82221,-11,-11
82230,1,1
82231,11,11
82240,1,2
82241,1,1
82250,0,0
82251,-13,-13
82260,0,0
82261,-11,-11
82270,0,0
82271,-13,-13
82280,-11,-11
82281,0,0
82290,1,1
82291,11,11
82300,0,0
82301,1,1
82310,-11,0
82311,-13,1
82320,0,0
82321,1,1
82330,0,-11
82331,-13,-13
82340,0,0
82341,1,1
82350,1,1
82351,-13,-13
82360,11,11
82361,12,10
82370,1,1
82371,0,0
82380,0,0
82381,-11,-11
82390,-13,-13
82391,1,1
82400,-11,-11
82401,3,2
82410,10,10
82411,-13,-11
82420,-13,-13
82421,2,2
82430,10,11
82431,1,1
82440,1,1
82441,10,10
82450,-13,-13
82451,-11,-11
82460,11,11
82461,-13,-13
82470,2,2
82471,-13,-13
82480,10,10
82481,0,0
82490,1,1
82491,11,11
82500,10,10
82501,1,1
82510,-11,-11
82511,-13,-13
82520,2,2
82521,2,2
82530,11,10
82531,1,1
82540,2,1
82541,1,1
82550,1,1
82551,2,2
82560,11,11
82561,-11,-11
82570,1,1
82571,2,1
82580,2,2
82581,1,1
82590,-11,-11
82591,-13,-13
82600,4,2
82601,10,10
82610,1,1
82611,10,10
82620,0,0
82621,1,1
82630,-13,-13
82631,1,1
82640,-11,-11
82641,1,11
82650,1,1
82651,1,1
82660,1,-333
82661,0,0
82670,-11,-11
82671,-13,-13
82680,0,10
82681,2,1
82690,1,2
82691,1,1
82700,10,10
82701,11,10
82710,11,1
82711,0,-11
82720,11,10
82721,2,1
82730,1,1
82731,-11,-11
82740,0,0
82741,-13,-13
82750,1,1
82751,3,2
82760,2,1
82761,10,10
82770,1,1
82771,2,2
82780,-13,-13
82781,-11,1
82790,1,1
82791,-11,-11
82800,-11,-11
82801,11,10
82810,10,11
82811,1,1
82820,10,10
82821,0,1
82830,12,11
82831,-11,-11
82840,1,2
82841,-13,-13
82850,2,2
82851,1,1
82860,10,10
82861,2,2
82870,1,1
82871,-13,-13
82880,0,0
82881,-11,-11
82890,-13,-13
82891,10,10
82900,1,1
82901,-11,-11
82910,0,10
82911,0,11
82920,0,-11
82921,-13,-13
82930,-13,-13
82931,-13,1
82940,10,10
82941,1,1
82950,1,1
82951,1,1
82960,10,10
82961,0,0
82970,1,1
82971,2,1
82980,-13,-13
82981,0,0
82990,-13,-13
82991,2,1
83000,-13,-13
83001,2,1
83010,2,1
83011,1,1
83020,-13,-13
83021,1,2
83030,-13,-13
83031,-11,-11
83040,-11,-11
83041,-11,-11
83050,0,0
83051,-11,-11
83060,-13,-13
83061,1,0
83070,-11,-11
83071,1,1
83080,1,1
83081,0,0
83090,3,11
83091,2,1
83100,2,1
83101,11,11
83110,-13,-13
83111,2,1
83120,-13,-13
83121,1,1
83130,0,0
83131,0,1
83140,0,0
83141,-13,-13
83150,2,1
83151,-13,-13
83160,-11,-11
83161,1,1
83170,11,11
83171,0,0
83180,2,2
83181,0,-13
83190,1,1
83191,-11,-11
83200,0,0
83201,2,2
83210,2,-333
83211,10,11
83220,1,11
83221,-13,-13
83230,0,1
83231,-13,-13
83240,-11,-11
83241,2,2
83250,1,1
83251,-13,-13
83260,-13,-13
83261,-13,-13
83270,10,10
83271,-11,-11
83280,1,1
83281,-11,-11
83290,-13,-13
83291,2,2
83300,10,10
83301,1,1
83310,-11,-11
83311,0,0
83320,10,10
83321,10,10
83330,1,1
83331,10,10
83340,1,1
83341,0,0
83350,-13,-13
83351,1,1
83360,10,10
83361,-11,-333
83370,-13,-13
83371,-13,-13
83380,1,1
83381,12,2
83390,2,1
83391,-11,-11
83400,-13,-13
83401,2,1
83410,10,10
83411,0,-13
83420,0,0
83421,1,1
83430,1,1
83431,-11,-11
83440,1,1
83441,0,0
83450,2,0
83451,1,10
83460,1,1
83461,2,2
83470,-11,-11
83471,0,0
83480,-11,1
83481,1,-11
83490,-11,-11
83491,0,0
83500,1,1
83501,3,11
83510,-11,-11
83511,1,1
83520,-11,-11
83521,-11,-11
83530,0,-11
83531,0,0
83540,2,11
83541,-13,-13
83550,-11,-222
83551,-13,-13
83560,0,0
83561,0,0
83570,10,10
83571,1,1
83580,-11,-11
83581,0,0
